CharID	CharName	Gender
u5615	SEAN	m
u5616	SKYLAR	f
u5617	STUDENT	?
u5618	TERRY	?
u5619	TIMMY	?
u5620	TOM	?
u5621	WILL	m
u5622	AGENT	?
u5623	AL	?
u5624	BILL	?
u5625	BLONDE GIRL	?
u5626	BOOKKEEPER	?
u5627	CARETAKER	m
u5628	CASY	m
u5629	CONNIE	?
u5630	COP	?
u5631	DAVIS	?
u5632	DRIVER	?
u5633	FIRST BOY	?
u5634	FLOYD	?
u5635	FRANK	?
u5636	GIRL	?
u5637	GRAMPA	?
u5638	GUARD	?
u5639	JOHN	?
u5640	MA	f
u5641	MAE	?
u5642	MIGRANT	?
u5643	MULEY	?
u5644	PA	?
u5645	ROSASHARN	?
u5646	RUTHIE	?
u5647	RUTHIE'S VOICE	?
u5648	SECOND MAN	?
u5649	SPENCER	?
u5650	THE MAN	?
u5651	TIM	?
u5652	TOM	m
u5653	WINFIELD	?
u5654	WINFIELD'S VOICE	?
u5655	AMY	?
u5656	ARLENE	?
u5657	BOB	?
u5658	CLUB MEMBER #1	?
u5659	CLUB MEMBER #2	?
u5660	DAN	?
u5661	DEBI	f
u5662	DR. OATMAN	m
u5663	DRIVER	?
u5664	GROCER	m
u5665	KEN	?
u5666	LARDNER	m
u5667	MARCELLA	f
u5668	MARTIN	m
u5669	MARY	f
u5670	MCCULLERS	m
u5671	MR. NEWBERRY	?
u5672	PAUL	?
u5673	SOUTHTEC GUARD	?
u5674	ANNIE	f
u5675	DAVID GOTTSCHALK	?
u5676	DIANE	f
u5677	FRANK	?
u5678	GRACE	f
u5679	JOE	?
u5680	JUDITH	?
u5681	LIZ	?
u5682	ROBERT	m
u5683	RONA	?
u5684	TOM	m
u5685	TWIN	?
u5686	WOMAN	?
u5687	AGENT BOB	?
u5688	AGENT RAY	?
u5689	BLADE	?
u5690	CEREAL	?
u5691	DADE	m
u5692	GILL	?
u5693	HAL	?
u5694	JOEY	?
u5695	KATE	f
u5696	KID	?
u5697	MARGO	f
u5698	MRS. MURPHY	?
u5699	NIKON	?
u5700	NORM	?
u5701	OPERATOR	?
u5702	PHREAK	?
u5703	PLAGUE	m
u5704	RAZOR	?
u5705	ATTENDANT	?
u5706	BRADY	m
u5707	COP	?
u5708	DARLENE	?
u5709	DR. HOFFMAN	?
u5710	EARL	?
u5711	GUY	?
u5712	JAMIE	f
u5713	KELLY	?
u5714	LINDSAY	?
u5715	LOGAN	?
u5716	LOOMIS	m
u5717	MAN	?
u5718	MEEKER	m
u5719	RACHEL	f
u5720	RICHARD	?
u5721	SAYER	?
u5722	ANNIE	f
u5723	BOB	?
u5724	BOYFRIEND	?
u5725	BRACKETT	f
u5726	LAURIE	f
u5727	LINDSEY	?
u5728	LOOMIS	m
u5729	LYNDA	?
u5730	MARION	f
u5731	PAUL	?
u5732	SISTER	?
u5733	TOMMY	m
u5734	WYNN	?
u5735	APRIL	f
u5736	CAROL	?
u5737	DAVID	m
u5738	DR. ABEL	m
u5739	DUSTY	?
u5740	ED	?
u5741	ELLIOT	m
u5742	EVAN	?
u5743	FATHER	?
u5744	FREDERICK	m
u5745	GAIL	f
u5746	HANNAH	f
u5747	HOLLY	f
u5748	KRISHNA LEADER	?
u5749	LEE	f
u5750	MICKEY	m
u5751	NORMA	?
u5752	NORMAN	?
u5753	ANNA	?
u5754	BARNEY	m
u5755	BRIGHAM	m
u5756	COMMITTEE MEMBER	?
u5757	COP ONE	?
u5758	CORDELL	m
u5759	CRAWFORD	?
u5760	DRUMGO	?
u5761	FELL	?
u5762	FRANKLIN	?
u5763	GENTLEMAN	?
u5764	KRENDLER	?
u5765	LECHTER	?
u5766	MAPP	?
u5767	MRS. PAZZI	f
u5768	PAZZI	m
u5769	PSYCHIATRIST	?
u5770	RICCI	?
u5771	STARLING	f
u5772	SUPERIOR	?
u5773	VERGER	m
u5774	VOICE ON PHONE	?
u5775	ADAM	?
u5776	ANDREW	?
u5777	DONALD	?
u5778	ERIC	?
u5779	HAYLEY	?
u5780	JASPER	?
u5781	PIXEL	?
u5782	TALIA	?
u5783	WENDY	f
u5784	WENDY                                              ]	?
u5785	WICHITA	m
u5786	WICHITA                                            ]	?
u5787	BETTY	?
u5788	BRAD	?
u5789	COURTNEY	?
u5790	DAD	?
u5791	EARL	?
u5792	HEATHER CHANDLER	?
u5793	HEATHER DUKE	?
u5794	HEATHER MCNAMARA	?
u5795	J.D.	m
u5796	KURT	?
u5797	MOM	?
u5798	PAULINE	?
u5799	RAM	?
u5800	VERONICA	f
u5801	WHITNEY JAMES	?
u5802	HERBERT	?
u5803	HONORA	f
u5804	JULIET	f
u5805	PAULINE	f
u5806	ALLISON	f
u5807	BRET	m
u5808	DR. AMBROSE	?
u5809	GIVENS	?
u5810	GWEN	?
u5811	KIRSTY	f
u5812	LANGE	?
u5813	LARRY	?
u5814	OLD MAN	?
u5815	PARAMEDIC	?
u5816	PINHEAD	?
u5817	PRIEST	?
u5818	SAGE	?
u5819	TAWNY	?
u5820	TREVOR	m
u5821	BERNIE	m
u5822	BUBBER	m
u5823	CHICK	m
u5824	CHUCKY	?
u5825	DEAKINS	?
u5826	DONNA	f
u5827	DUKE	?
u5828	EVELYN	?
u5829	GALE	f
u5830	JOAN	?
u5831	JOEY	?
u5832	PARKER	?
u5833	ROBINSON	?
u5834	WALLACE	m
u5835	WINSTON	?
u5836	BERT	?
u5837	BULLY	?
u5838	HIDER	?
u5839	HOLLY	?
u5840	JULIE	f
u5841	NEIL	m
u5842	NEIL'S FRIEND #1	?
u5843	PHIL	m
u5844	REAL-ESTATE LADY	?
u5845	RITA	?
u5846	SALESGIRL	?
u5847	SECRETARY	?
u5848	THERAPIST	M
u5849	BEDSOE	?
u5850	CAPTAIN	?
u5851	CAVANAUGH	?
u5852	DETECTIVE GRELEY	?
u5853	FARMER	?
u5854	HOODED MAN	?
u5855	ISABELLE	?
u5856	JENNIFER	F
u5857	KILVARA	?
u5858	MACLEOD	?
u5859	MCCLEOD	M
u5860	MR. PARKER	?
u5861	OLD MAN	?
u5862	PROFESSOR DAJORSKI	?
u5863	RACHEL	?
u5864	REPORTER	?
u5865	ROBBERY DETECTIVE	?
u5866	SARAH	?
u5867	TELLER	?
u5868	VIEIRA	?
u5869	ANDERS	?
u5870	ANDERS' VOICE	?
u5871	BELDONE	?
u5872	BENZA	?
u5873	CASTELLANO	?
u5874	DENNIS	m
u5875	DILL	?
u5876	FISCHER	?
u5877	HOWELL	?
u5878	JANE	?
u5879	JENNIFER	?
u5880	JORGENSON	?
u5881	KEVIN	m
u5882	KLAUS	?
u5883	LOUISE	?
u5884	LOUISE'S VOICE	?
u5885	MARION	?
u5886	MARS	?
u5887	MARTIN	m
u5888	MIKKELSON'S VOICE	?
u5889	MR. JONES	?
u5890	SEYMORE	?
u5891	TALLEY	m
u5892	THE WATCHMAN	?
u5893	THE WATCHMAN'S VOICE	?
u5894	THOMAS	m
u5895	TUZEE	?
u5896	WALTER	?
u5897	BENEDICT	?
u5898	BIK	?
u5899	CAPTAIN	m
u5900	COLONEL OLIVER	m
u5901	GENERAL BIZIMUNGU	m
u5902	GEORGE	?
u5903	GLORIA	?
u5904	GREGOIRE	?
u5905	JOCK	?
u5906	LIEUTENANT	?
u5907	MILITIAMAN #1	?
u5908	MR. GARINDI	?
u5909	PAUL	m
u5910	PRESIDENT	?
u5911	REFUGEE	?
u5912	ROGER	?
u5913	SABENA PRESIDENT	?
u5914	TATIANA	f
u5915	XAVIER	?
u5916	ZOZO	?
u5917	BLACKBURN	m
u5918	EDDIE	m
u5919	EVELYN	f
u5920	JENZEN	?
u5921	KIRSTEN	?
u5922	MELISSA	?
u5923	PRICE	m
u5924	PRITCHETT	m
u5925	SARA	f
u5926	SCHECTER	?
u5927	VOICE	?
u5928	AMY	?
u5929	AUBREY	f
u5930	MAURA	f
u5931	SEAMUS	m
u5932	SHEA	?
u5933	WILL	m
u5934	BRAD	?
u5935	DOC	?
u5936	ELLIOTT	?
u5937	JOEY	f
u5938	JP	?
u5939	MAMA	?
u5940	PINHEAD	?
u5941	SANDY	f
u5942	TERRI	f
u5943	ALEX	M
u5944	ALFRED	?
u5945	ALMOND JOY	?
u5946	ANNA	f
u5947	CARDINAL	?
u5948	CESAR	?
u5949	DARWIN	?
u5950	GATES	?
u5951	HAWK	m
u5952	KAPLAN	?
u5953	MINERVA	?
u5954	SNICKERS	?
u5955	AD MAN #1	?
u5956	AD MAN #2	?
u5957	ADDISON	?
u5958	AMY	f
u5959	ANCIENT SORTER	?
u5960	BARMAN	?
u5961	BENNY	?
u5962	BUZZ	m
u5963	CHIEF	?
u5964	EDITOR	?
u5965	HUDSUCKER	?
u5966	INTERCOM	?
u5967	LOU	?
u5968	MOSES	?
u5969	MRS. MUSSBURGER	?
u5970	MUSSBURGER	m
u5971	NORVILLE	m
u5972	SMITTY	?
u5973	VETERAN #1	?
u5974	VETERAN #2	?
u5975	ALMA	f
u5976	BETSY	f
u5977	COACHMAN	?
u5978	DR. MAXWELL	?
u5979	HOLLAND	m
u5980	JEFFRIES	?
u5981	MRS. RAND	f
u5982	RAND	m
u5983	WILKENS	?
u5984	BEN	m
u5985	DOROTHY	?
u5986	ELENA	f
u5987	FRANCIS	m
u5988	GEORGE	?
u5989	GORMAN	?
u5990	HAROLD	m
u5991	JANEY	?
u5992	JIM	?
u5993	LIBBETS	?
u5994	MARGE	?
u5995	MIKEY	?
u5996	PAUL	m
u5997	PHILIP	m
u5998	SANDY	m
u5999	WENDY	f
u6000	CHIEF NYBACK	?
u6001	ELLIE	f
u6002	FARRELL	?
u6003	FRED	?
u6004	HAP	m
u6005	RACHEL	?
u6006	RANDY	?
u6007	TANYA	f
u6008	WALTER	m
u6009	WILL	m
u6010	ARMAND	m
u6011	CLAUDIA	f
u6012	LESTAT	m
u6013	LOUIS	m
u6014	MADELEINE	?
u6015	MALLOY	m
u6016	BROOKS	?
u6017	DAVE	?
u6018	DERRICK	?
u6019	JULIE	f
u6020	KARLA	f
u6021	MAC	?
u6022	MARK	?
u6023	NANCY	?
u6024	RAY	?
u6025	TITUS	?
u6026	TYRELL	?
u6027	WILL	m
u6028	ALBRECHT	?
u6029	CATHY	f
u6030	DR. DROSSOS	?
u6031	GENERAL	?
u6032	MISS WOLLSTEN	?
u6033	OLIVER	m
u6034	ST. AUBYN	?
u6035	THEA	f
u6036	BAILEY	?
u6037	BERT	?
u6038	CARTER	?
u6039	CLARENCE	m
u6040	CLARENCE'S VOICE	f
u6041	COP	?
u6042	DR. CAMPBELL	?
u6043	ERNIE	?
u6044	FRANKLIN'S VOICE	?
u6045	GEORGE	m
u6046	GOWER	?
u6047	HARRY	?
u6048	JOE	?
u6049	JOSEPH'S VOICE	m
u6050	MA BAILEY	?
u6051	MAN	?
u6052	MARTINI	?
u6053	MARTY	?
u6054	MARY	f
u6055	MOTHER	?
u6056	MRS. BAILEY	?
u6057	NICK	?
u6058	POP	?
u6059	POTTER	?
u6060	SAM	?
u6061	SAM'S VOICE	?
u6062	TELLER	?
u6063	UNCLE BILLY	m
u6064	VIOLET	?
u6065	ZUZU	?
u6066	ANDY	?
u6067	BOB	?
u6068	BRODY	m
u6069	BROOKE	?
u6070	DIANE	?
u6071	DOUG	?
u6072	ED	?
u6073	ELKINS	f
u6074	ELLEN	f
u6075	HENDRICKS	m
u6076	JACKIE	?
u6077	LARRY	?
u6078	LUCY	?
u6079	MIKE	m
u6080	PATRICK	?
u6081	PATROL VOICE	?
u6082	PETERSON	m
u6083	PHIL	?
u6084	POLO	?
u6085	RED	?
u6086	SEAN	?
u6087	TERRY	?
u6088	TIMMY	?
u6089	TINA	?
u6090	VAUGHN	m
u6091	BRIAN	?
u6092	CALVIN	?
u6093	HARRIS	?
u6094	IKE	?
u6095	KATHRYN	f
u6096	KELLY	f
u6097	MAN	?
u6098	MIKE	m
u6099	OPERATOR	?
u6100	OVERMAN	?
u6101	PHILIP	m
u6102	RUTH	?
u6103	SEAN	m
u6104	SHELLY	?
u6105	TOD	?
u6106	WOMAN	?
u6107	CARLA	f
u6108	CLARENCE	?
u6109	ELLEN	f
u6110	HOAGIE	m
u6111	HOOPER	?
u6112	JAKE	m
u6113	LOUISA	?
u6114	MICHAEL	m
u6115	POLLY	?
u6116	SEAN	?
u6117	THEA	?
u6118	JACK	?
u6119	MOTHER	?
u6120	AMANDA	?
u6121	BERLIN	m
u6122	BLATTIS	?
u6123	CITRINE	m
u6124	GOODRIDGE	?
u6125	HELENA	f
u6126	MARGIE	?
u6127	ROSS	m
u6128	TAYLOR	?
u6129	TRAVIS	?
u6130	AVERY	f
u6131	CHAD	?
u6132	CUSH	?
u6133	DOOLER	?
u6134	DOROTHY	f
u6135	FIRESTONE	?
u6136	JERRY	m
u6137	LAUREL	f
u6138	MARCEE	?
u6139	MATT	?
u6140	RAY	m
u6141	SUGAR	m
u6142	TEE PEE	?
u6143	TIDWELL	m
u6144	WOMAN	?
u6145	AMANDA	f
u6146	BILLY	m
u6147	ELLIE	?
u6148	ERIC	m
u6149	GRANT	m
u6150	PAUL	m
u6151	AJAY	?
u6152	EDDIE	?
u6153	HAMMOND	?
u6154	JUTTSON	?
u6155	KELLY	f
u6156	LUDLOW	m
u6157	MALCOLM	m
u6158	NICK	m
u6159	ROLAND	m
u6160	SARAH	f
u6161	ARNOLD	?
u6162	DODGSON	?
u6163	ELLIE	f
u6164	GENNARO	?
u6165	GRANT	m
u6166	HAMMOND	m
u6167	HARDING	?
u6168	LEX	f
u6169	MALCOLM	m
u6170	MULDOON	?
u6171	NEDRY	?
u6172	ROSTAGNO	?
u6173	TIM	m
u6174	BILLER	?
u6175	BRUCE'S VOICE	?
u6176	HARDING	?
u6177	HAYES	?
u6178	JANET	?
u6179	KWAN	?
u6180	RUBY	?
u6181	SENA	?
u6182	ANNA	?
u6183	ASSISTANTS	?
u6184	BEARDED ANARCHIST	?
u6185	BIZZLEBEK	m
u6186	BURGEL	?
u6187	CHIEF CLERK	m
u6188	GABRIELA	f
u6189	INSPECTOR	m
u6190	KAFKA	m
u6191	KEEPER	m
u6192	LUDWIG	?
u6193	MURNAU	?
u6194	OSKAR	?
u6195	POCKMARKED ANARCHIST	?
u6196	ANN	f
u6197	DENHAM	?
u6198	ENGLEHORN	?
u6199	JACK	m
u6200	KID	?
u6201	LORD DARROW	?
u6202	MR GINTING	?
u6203	ARLYN	?
u6204	BREE	f
u6205	CABLE	m
u6206	CABLE'S VOICE	?
u6207	FRANK	?
u6208	KLUTE	m
u6209	LELA	?
u6210	MR. FABER	?
u6211	ROSS	?
u6212	SPANGLER	?
u6213	STREIGER	?
u6214	TRASK	?
u6215	TRINA	?
u6216	ALVAREZ	?
u6217	BILLY	m
u6218	GRESSEN	?
u6219	INTERVIEWER	?
u6220	JOANNA	f
u6221	JUDGE	?
u6222	O'CONNOR	m
u6223	PHYLLIS	f
u6224	SATURDAY FATHER	?
u6225	SECRETARY	?
u6226	SHAUNESSY	m
u6227	SHAUNESSY'S VOICE	?
u6228	SURGEON	?
u6229	TEACHER	?
u6230	TED	m
u6231	THELMA	F
u6232	WOMAN'S VOICE	?
u6233	BODYGUARD	?
u6234	BOY	?
u6235	FATHER	?
u6236	GENERAL CHIANG	?
u6237	GENERAL CHIANG CHIN-WU	?
u6238	KASHAG MEMBER	?
u6239	LHAMO	?
u6240	LING RINPOCHE	?
u6241	LOBSANG	?
u6242	LORD CHAMBERLAIN	m
u6243	LUKHANGWA	?
u6244	MAN	?
u6245	MAO TSE TUNG	?
u6246	MOTHER	?
u6247	NOBLE BOY	?
u6248	NORBU THUNDRUP	m
u6249	TAKSTER RINPOCHE	?
u6250	TAKTRA RINPOCHE	?
u6251	TENZIN GYATSO	M
u6252	TIBETAN WOMAN	?
u6253	WOMAN	?
u6254	BICKERMAN	?
u6255	GARE	?
u6256	HECTOR	m
u6257	JACK	m
u6258	KELLY	f
u6259	KEOUGH	m
u6260	KEVIN	m
u6261	OKUBO	?
u6262	ARDELIA	?
u6263	BRIGHAM	?
u6264	CATHERINE	?
u6265	CHILTON	?
u6266	CLARICE	f
u6267	CRAWFORD	m
u6268	DR. DANIELSON	?
u6269	DR. LECTER	M
u6270	KRENDLER	?
u6271	MR. GUMB	?
u6272	MR. YOW	?
u6273	PILCHER	?
u6274	RODEN	?
u6275	SEN. MARTIN	?
u6276	STACY	?
u6277	ALICE	?
u6278	CORA	f
u6279	HAWKEYE	m
u6280	HEYWARD	m
u6281	JACK	?
u6282	LIEUTENANT	?
u6283	MAGUA	?
u6284	MONTCALM	?
u6285	MUNRO	?
u6286	SENTRY	?
u6287	SERGEANT MAJOR	?
u6288	WEBB	?
u6289	BECK	m
u6290	BOWMAN	?
u6291	COBB	?
u6292	DEJESUS	?
u6293	DOC	?
u6294	JONES	m
u6295	MARTIN	?
u6296	SIXPACK	?
u6297	WILLIE	f
u6298	WILLIE'S VOICE	?
u6299	BACON	?
u6300	BARRY	?
u6301	BIG CHRIS	?
u6302	DEAN	?
u6303	DOG	?
u6304	DOORMAN	?
u6305	EDDY	m
u6306	GARY	?
u6307	HATCHET	?
u6308	J	?
u6309	JD	?
u6310	JOHN	?
u6311	JOHN O'DRISCOLL	?
u6312	LITTLE CHRIS	?
u6313	NICK	?
u6314	PAUL	?
u6315	PLANK	?
u6316	SAMOAN JO	?
u6317	SOAP	m
u6318	TOM	m
u6319	TRAFFIC WARDEN	?
u6320	WILLY	?
u6321	WINSTON	?
u6322	AMADO	m
u6323	ATHENA	f
u6324	BEN	m
u6325	BUDDY	?
u6326	BUNNY	f
u6327	CAROLYN	?
u6328	CHET	m
u6329	CHUCHO	?
u6330	CLIFF	m
u6331	CODY	?
u6332	DEL	m
u6333	ELADIO	?
u6334	ENRIQUE	m
u6335	FENTON	?
u6336	H.L.	?
u6337	HOLLIS	m
u6338	JORGE	?
u6339	MARISOL	?
u6340	MERCEDES	f
u6341	MIKEY	m
u6342	MINNIE	f
u6343	MOLLY	?
u6344	OTIS	m
u6345	PALOMA	?
u6346	PETE	m
u6347	PILAR	f
u6348	PRISCILLA	?
u6349	RAY	?
u6350	RODERICK	?
u6351	SAM	m
u6352	SHADOW	?
u6353	WADE	?
u6354	WESLEY	?
u6355	YOUNG MERCEDES	?
u6356	YOUNG OTIS	?
u6357	YOUNG PILAR	?
u6358	YOUNG SAM	?
u6359	ZACK	?
u6360	BELLBOY	?
u6361	BILLY	m
u6362	BLONDE GIRL	?
u6363	BUTTERFIELD	?
u6364	CULTISTS	?
u6365	DOROTHEA	f
u6366	EDDISON	?
u6367	HARRY	m
u6368	JENNIFER	?
u6369	LOOMIS	?
u6370	MILLER	?
u6371	NIX	?
u6372	QUAID	?
u6373	SWANN	m
u6374	TOFFLER	?
u6375	VALENTIN	m
u6376	VINOVICH	?
u6377	WILDER	?
u6378	BOB	m
u6379	CHARLOTTE	f
u6380	ELAINE	?
u6381	JOHN	m
u6382	KELLY	?
u6383	LAUREN	?
u6384	LYDIA	f
u6385	RECEPTION	?
u6386	WOMAN	?
u6387	CLAIRE	f
u6388	DEFENSE ATTORNEY	?
u6389	DR. ALLEN	?
u6390	FATHER FRANK	?
u6391	FATHER JAMES	m
u6392	LAREAUX	?
u6393	MAYA	f
u6394	MELVIN	?
u6395	MICHAEL	?
u6396	MR. SILBERMAN	?
u6397	MRS. QUINTANA	?
u6398	PETER	m
u6399	RECEPTIONIST	?
u6400	SALLY	?
u6401	SMYTHE	m
u6402	TOWNSEND	?
u6403	VIZNICK	?
u6404	CAMILLE	f
u6405	COACH MILLER	?
u6406	JASON	?
u6407	JIM	?
u6408	KYRA	?
u6409	LENA	f
u6410	MONICA	f
u6411	NATHAN	?
u6412	NONA	f
u6413	QUINCY	m
u6414	SHAWNEE	?
u6415	SIDRA	f
u6416	ZEKE	m
u6417	AVI	?
u6418	BURT	?
u6419	CHAD	m
u6420	CLAUDIA	f
u6421	CLAUIDA	?
u6422	COCKTAIL WAITRESS	?
u6423	CYNTHIA	?
u6424	DIXON	m
u6425	DOC	?
u6426	DONNIE	m
u6427	DR. LANDON	?
u6428	EARL	m
u6429	FEMALE VOICE	?
u6430	FRANK	m
u6431	GWEN	f
u6432	GWENOVIER	f
u6433	JANET	?
u6434	JIM KURRING	m
u6435	JIMMY	m
u6436	JULIA	?
u6437	KLIGMAN	m
u6438	LINDA	f
u6439	MARCIE	f
u6440	MARY	?
u6441	MIDDLE AGED GUY	?
u6442	PAULA	?
u6443	PHIL	m
u6444	PINK DOT GIRL	?
u6445	RICHARD	?
u6446	RICK	m
u6447	ROSE	f
u6448	SOLOMON	?
u6449	STANLEY	m
u6450	THURSTON	m
u6451	WORM	?
u6452	YOUNG PHARMACY KID	?
u6453	ANNE	?
u6454	ARAMIS	m
u6455	ATHOS	m
u6456	D'ARTAGNAN	m
u6457	KEEPER	?
u6458	LIEUTENANT	?
u6459	LOUIS	m
u6460	MAN IN THE IRON MASK	?
u6461	MICHELLE	?
u6462	PHILLIPPE	?
u6463	PIERRE	?
u6464	PORTHOS	m
u6465	RAOUL	?
u6466	CRAIG	?
u6467	D.T.	?
u6468	DOYLE	?
u6469	JIM	m
u6470	LURCH	?
u6471	MARVOSA	?
u6472	OFFICER	?
u6473	STEPHANIE	f
u6474	TUBBS	?
u6475	WOMAN	?
u6476	ZYDOWSKI	?
u6477	BLOOM	?
u6478	BOWMAN	?
u6479	CHESTER	?
u6480	CRAWFORD	m
u6481	DOLLARHYDE	m
u6482	DR. CHILTON	?
u6483	GRADUATE STUDENT	?
u6484	GRAHAM	m
u6485	GRAMPA	?
u6486	GUARD	?
u6487	KEVIN	m
u6488	LECKTOR	m
u6489	LOUNDS	m
u6490	MOLLY	f
u6491	OFFICER	?
u6492	REBA	f
u6493	RED DRAGON	?
u6494	SARAH	?
u6495	SHERMAN	?
u6496	SPRINGFIELD	m
u6497	SPURGEN	?
u6498	VOICE	?
u6499	ANDY	m
u6500	BOOKER	?
u6501	ED	?
u6502	GEORGE	m
u6503	JACK BURNS	?
u6504	JANICE	?
u6505	LAWLER	?
u6506	LYNNE	f
u6507	MANAGER	?
u6508	MAYNARD	?
u6509	MIMI	?
u6510	OLD DOCTOR	?
u6511	SAD SACK	?
u6512	STANLEY	?
u6513	TONY CLIFTON	?
u6514	YOGI	?
u6515	ZMUDA	m
u6516	AGENT JONES	?
u6517	AGENT SMITH	?
u6518	APOC	?
u6519	CHOI	?
u6520	CYPHER	m
u6521	LIEUTENANT	?
u6522	MORPHEUS	m
u6523	NEO	m
u6524	ORACLE	f
u6525	SWITCH	?
u6526	TANK	m
u6527	TRINITY	f
u6528	BOY	?
u6529	BOY #1	?
u6530	BOY #2	?
u6531	BOYS	?
u6532	CHARLIE	m
u6533	DIANE	?
u6534	GIOVANNI	m
u6535	JIMMY	?
u6536	JOEY	?
u6537	JOHNNY BOY	m
u6538	MARIO	?
u6539	MICHAEL	m
u6540	OSCAR	?
u6541	SAL	?
u6542	TERESA	f
u6543	TONY	m
u6544	ALLISON	f
u6545	AMBROSE	?
u6546	BONTECOU	?
u6547	COYLE	?
u6548	DREW	m
u6549	EASTER	?
u6550	JENNIFER	?
u6551	JOE	m
u6552	PARRISH	m
u6553	QUINCE	m
u6554	SLOANE	?
u6555	SUSAN	f
u6556	VOICE	?
u6557	YOUNG MAN	m
u6558		?
u6559	BLONDE	?
u6560	BURT	m
u6561	DODD	?
u6562	JIMMY	?
u6563	LEONARD	m
u6564	LEONARD	
u6565	LEONARD'S WIFE	?
u6566	MRS. JANKIS	?
u6567	NATALIE	f
u6568	TEDDY	m
u6569	BARTENDER	?
u6570	CASTILLO	?
u6571	COLEMAN	?
u6572	CROCKETT	m
u6573	EL TIBURON	?
u6574	FUJIMA	m
u6575	GINA	?
u6576	ISABELLA	f
u6577	JOSÉ YERO	?
u6578	MONTOYA	?
u6579	STEVENS	?
u6580	TRUDY	?
u6581	TUBBS	m
u6582	CASS	?
u6583	JOE	m
u6584	MARINE	?
u6585	O'DANIEL	?
u6586	RALPH	?
u6587	RATSO	m
u6588	RICH LADY	?
u6589	SHIRLEY	?
u6590	TOWNY	?
u6591	VETERAN	?
u6592	BELL	?
u6593	BILLY	m
u6594	DAVIS	?
u6595	DETECTIVE	?
u6596	DRIVER	?
u6597	ERICH	?
u6598	FATHER	?
u6599	MAX	m
u6600	SUSAN	?
u6601	TEX	?
u6602	YESIL	?
u6603	ZIAT	?
u6604	JEREMY	?
u6605	JOSH	?
u6606	LEONARD	m
u6607	MANNY	?
u6608	PETER	m
u6609	RICKY	?
u6610	SIRI	?
u6611	SUSAN	f
u6612	ANNIE	f
u6613	BUSTER	m
u6614	LIBBY	?
u6615	PAUL	m
u6616	PETE	?
u6617	SINDELL	f
u6618	VIRGINIA	f
u6619	AMBROSE	m
u6620	BILLY	?
u6621	BILLY'S VOICE	?
u6622	ETHAN	m
u6623	LUTHER	m
u6624	MCCLOY	?
u6625	NEKHORVICH	?
u6626	NYAH	f
u6627	STAMP	?
u6628	SWANBECK	m
u6629	WALLIS	?
u6630	ANATOLY	?
u6631	BARNES	?
u6632	CLAIRE	f
u6633	ETHAN	m
u6634	GUARD RANDALL	?
u6635	JACK	?
u6636	KASIMOV	?
u6637	KITTRIDGE	m
u6638	KRIEGER	?
u6639	LUTHER	m
u6640	MATTHIAS	?
u6641	MAX	f
u6642	PHELPS	m
u6643	SARAH	?
u6644	AVA	?
u6645	BOBO	?
u6646	COSMO	m
u6647	FELIX	?
u6648	GREGORY	?
u6649	LORETTA	f
u6650	LUCY	?
u6651	MONA	?
u6652	MR. JOHNNY	m
u6653	OLD MAN	?
u6654	PERRY	m
u6655	PERRY'S VOICE	?
u6656	PRIEST	?
u6657	RAYMOND	m
u6658	RITA	f
u6659	RONNY	m
u6660	ROSE	f
u6661	ROSE'S VOICE	?
u6662	SHY WAITER	?
u6663	ALL	?
u6664	ARTHUR	m
u6665	BEDEVERE	m
u6666	BLACK KNIGHT	m
u6667	BODY	?
u6668	BRIDGEKEEPER	?
u6669	CART DRIVER	?
u6670	CONCORDE	?
u6671	DENNIS	m
u6672	FATHER	m
u6673	FIRST GUARD	?
u6674	FIRST VILLAGER	?
u6675	GALAHAD	?
u6676	GOD	?
u6677	LARGE MAN	?
u6678	LAUNCELOT	?
u6679	MAN	?
u6680	OLD WOMAN	?
u6681	OTHER KNIGHTS	?
u6682	PIGLET	?
u6683	PRINCE	?
u6684	ROBIN	?
u6685	SINGERS	?
u6686	SOLDIER	?
u6687	SOOTHSAYER	?
u6688	TALL KNIGHT	?
u6689	TIM	m
u6690	ZOOT	?
u6691	ARCHIE	m
u6692	ASSISTANT DRESSER	?
u6693	BARNEY	?
u6694	BERTIE	?
u6695	BERTIE'S VALET	?
u6696	BROWN	m
u6697	DEAN WELLSELLY	?
u6698	DISRAELI	m
u6699	JENNER	?
u6700	LADY ELY	?
u6701	PONSONBY	m
u6702	PRINCESS ALEXANDRA	?
u6703	STANLEY	m
u6704	VICTORIA	f
u6705	ALBERT	?
u6706	ALEX	f
u6707	ALEX'S MOTHER	?
u6708	BOY	?
u6709	DIFFORD	?
u6710	GREG	?
u6711	LAURIE	?
u6712	NICK	m
u6713	STILTS	?
u6714	ADAM	m
u6715	BETTY	f
u6716	BILLY	?
u6717	COCO	f
u6718	COWBOY	m
u6719	CYNTHIA	f
u6720	DAN	?
u6721	DARK-HAIRED WOMAN	?
u6722	DETECTIVE HARRY MCKNIGHT	?
u6723	DETECTIVE NEAL DOMGAARD	?
u6724	ED	?
u6725	HERB	?
u6726	HOTEL MANAGER	?
u6727	JIMMY	?
u6728	JOE	?
u6729	LANEY	?
u6730	MIDDLE-AGED WOMAN	?
u6731	PARAMOUNT GUARD	?
u6732	RAY	?
u6733	RITA	f
u6734	SERGEANT BAXTER	?
